№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
222,MOF-222(Zn)^^,110,0.07007784,26.54545454545454,0.452054794520548,2.02,8.76,169.0,0.08007784,10.0,0.0099999999999999,Zn,BTB,ДМФА,0.3566,0.349,110,110,64.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.39,6,0,297,435,0.0012006734006734,0.0008022988505747,1.4965394793646298,179.47279815066517,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,0.7014818784,0.0119526627218227,2411.60397621268,0.3299999999875685,1480.44,0.0316790235616438,34.258709311013824,-8.760000000072356,4.7774890896780746e-06
225,MOF-225^^,110,0.06695556,25.45454545454545,0.4714285714285715,1.93,8.4,164.0,0.11695556,31.0,0.05,Zn,BTB,ДМФА,0.3562,0.349,110,130,64.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.39,6,0,297,435,0.0011993265993265,0.0008022988505747,1.494860803560519,179.67433975386203,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,0.982426704,0.011768292682855,2449.385794855785,0.3299999999870358,1377.6,0.031564764,29.62771895235113,-8.400000000083665,5.195763134468207e-06
226,MOF-226(Al),130,0.49019796,15.81818181818182,0.7586206896551725,14.13,5.22,1409.2,1.11019796,396.8,0.6200000000000001,Al,BTC,ДМФА,1.0743,0.4926,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028648,0.0023797101449275,1.2038435866917938,26.063483174100824,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.7952333512,0.0100269656542648,2874.756959668382,0.3299999999791378,7356.023999999999,0.3718743144827586,8.214011756757436,-5.22000000030178,1.345447977745568e-05
227,MOF-227(Al),130,0.4561998,16.12121212121212,0.7443609022556391,13.15,5.32,1304.3,0.9861998,369.7,0.53,Al,BTC,ДМФА,1.0746,0.492,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028656,0.0023768115942028,1.2056482732333484,26.056206936482216,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.246582936,0.0100820363413247,2859.0542940635783,0.3299999999795301,6938.876,0.3395772947368421,8.552154478627065,-5.320000000289848,1.2953426097010365e-05
228,MOF-228(Al),130,0.48985104,16.24242424242424,0.7388059701492538,14.12,5.36,1391.7,0.8898510399999999,272.5,0.3999999999999999,Al,BTC,ДМФА,1.0749,0.4929,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028664,0.0023811594202898,1.203782817644465,26.048934760397305,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.7696015744,0.0101458647696988,2841.0677604337275,0.3299999999796829,7459.512000000001,0.3619048728358209,8.691277643838436,-5.360000000285208,1.2760812777345562e-05
230,MOF-230(Al)^^,130,0.44301684,23.57575757575757,0.5089974293059126,12.77,7.78,1069.0,1.35301684,334.0,0.91,Al,BDC,ДМФА,0.756,2.4985,120,120,28.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,375,164,0.002016,0.0152347560975609,0.1323289887124458,37.037036988046246,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,10.5264710152,0.0119457436856763,2413.0008186302784,0.3299999999860026,8316.82,0.2254944326992288,23.071342782067173,-7.780000000107442,6.056876553288533e-06
231,MOF-231(Al),120,0.47736192,24.57575757575757,0.4882860665844637,13.76,8.11,1167.2,1.26736192,307.5,0.7899999999999999,Al,BDC,ДМФА,0.756,2.4985,120,120,28.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,375,164,0.002016,0.0152347560975609,0.1323289887124458,37.037036988046246,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,10.278305171199998,0.011788896504445,2445.1049584241973,0.3299999999865722,9465.992,0.2330891742540074,26.356612248648503,-8.110000000094049,5.573990290230562e-06
236,MOF-236(Al),130,0.47077044,22.66666666666667,0.5294117647058824,13.57,7.48,1123.6,1.39077044,233.9,0.92,Al,BDC,ДМФА,2.5023,1.661,130,130,50.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,375,164,0.0066727999999999,0.0101280487804878,0.6588435231485023,19.98161690445525,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,10.4029628912,0.0120772516909824,2386.725890464308,0.3299999999854411,8404.528,0.2492314094117647,20.44147458114475,-7.480000000121264,6.552465161429872e-06
236,MOF-236Al-BTC,150,0.37328592,16.27272727272727,0.7374301675977654,10.76,5.37,1080.0,0.62,2.18,0.247,Al,BDC,ДМФА,2.5023,1.661,130,130,50.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,375,164,0.0066727999999999,0.0101280487804878,0.6588435231485023,19.98161690445525,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.3294,0.0099629629629537,2893.224574628412,0.3299999999797207,5799.6,0.275272298547486,8.726410632474419,-5.37000000028406,1.2713330724454687e-05
237,MOF#237(Zr),95,0.0589764,15.12121212121212,0.7935871743486974,1.7,4.99,178.6,0.4789764,154.0,0.42,Zr,BTC,ДМФА,1.2582,1.0003,95,95,36.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,233,207,0.0054,0.0048323671497584,1.1174645293260448,28.61230326767421,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,2.390092236,0.0095184770436197,3028.329924710055,0.3299999999781764,891.214,0.0468029146292585,7.486155111293312,-4.99000000033112,1.4723356402906692e-05
240,MOF#240(Cu-BTC),120,0.32992092,35.84848484848484,0.3347421808960271,9.51,11.83,791.6,0.35992092,16.31,0.0299999999999999,Cu,BTC,ДМФА,4.0045,2.0077,120,120,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.016547520661157,0.0096990338164251,1.7060997278960308,11.98651516744,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.2578644836,0.0120136432541535,2399.362846104567,0.3299999999907947,9364.628,0.1104384482840236,118.2065806210474,-11.83000000002097,2.6196207813573524e-06
242,MOF#242(Zr-BDC),110,0.35142996,19.84848484848485,0.6045801526717558,10.13,6.55,811.6,0.45142996,33.04,0.1,Zr,BDC,ДМФА,0.1083,0.0698,110,110,26.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0004648068669527,0.0004256097560975,1.092093797662961,240.07386666598464,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,2.956866238,0.0124815179891418,2309.421762705087,0.329999999983374,5315.98,0.212467578870229,14.04669667578808,-6.550000000176469,8.545260690357251e-06
243,MOF-243(Zr),120,0.28898436,19.96969696969697,0.6009104704097117,8.33,6.59,672.8,0.35898436,27.7,0.07,Zr,BDC,ДМФА,0.1603,0.1024,120,120,26.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.000687982832618,0.0006243902439024,1.1018457406899875,162.1958817080731,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,2.3657069324,0.0123810939357723,2328.153667803497,0.3299999999834749,4433.752,0.1736537277086494,14.275202943674556,-6.590000000173645,8.441839425810768e-06
244,MOF-244(Cu),120,0.3108403200000001,34.93939393939394,0.3434518647007806,8.96,11.53,741.9,0.3408403200000001,15.96,0.0299999999999999,Cu,BTC,ДМФА,4.0031,2.008,120,120,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.01654173553719,0.0097004830917874,1.7052484577748588,11.990707198923158,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.929888889600001,0.0120770993395173,2386.755996175926,0.3299999999905551,8554.107,0.1067586875281873,104.7323875300108,-11.530000000023668,2.7577144939450565e-06
245,MOF#245(Cu),120,0.3677352,38.21212121212121,0.3140364789849326,10.6,12.61,878.1,0.3977352,15.9,0.03,Cu,BTC,ДМФА,4.0025,2.0038,120,120,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165392561983471,0.0096801932367149,1.7085665632221645,11.992504681575888,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.015440872,0.0120715180503222,2387.859518512616,0.329999999991364,11072.841,0.1154822674068199,161.9195716018769,-12.610000000015308,2.3055669774067875e-06
246,MOF-246(Zr),120,0.35316456,18.21212121212121,0.658901830282862,10.18,6.01,830.4,0.53316456,57.6,0.18,Zr,BDC,ДМФА,0.1079,0.0723,120,130,26.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0004630901287553,0.0004408536585365,1.0504371900993172,240.96385318847217,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,3.2043190056,0.0122591522157848,2351.3118010728144,0.3299999999818802,4990.704,0.2327007749750416,11.297049542353149,-6.010000000219422,1.014983476701454e-05
248,MOF-248(Zr-BDC),120,0.3087588,19.84848484848485,0.6045801526717558,8.9,6.55,731.5,0.4187588,37.1,0.11,Zr,BDC,ДМФА,0.1075,0.0681,120,110,28.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,233,164,0.0004613733905579,0.000415243902439,1.1110874277997649,260.4651138561385,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,2.74287014,0.0121667805878165,2369.163235609274,0.329999999983374,4791.325,0.1866694424427481,14.04669667578808,-6.550000000176469,8.545260690357251e-06
252,MOF-252(Cu),110,0.29731044,33.63636363636363,0.3567567567567568,8.57,11.1,715.0,0.32731044,14.2,0.0299999999999999,Cu,BTC,ДМФА,4.0042,2.0002,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165462809917355,0.0096628019323671,1.7123686685476165,11.98741321312936,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.633145884,0.0119860139859972,2404.8936781201032,0.3299999999901892,7936.5,0.1060675083243243,88.0529826435958,-11.100000000028151,2.975513730769401e-06
253,MOF-253(Al)^^,130,0.52488996,15.72727272727273,0.7630057803468208,15.13,5.19,1527.3,1.74488996,439.1,1.22,Al,BTC,ДМФА,1.0742,0.4911,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028645333333333,0.0023724637681159,1.2074081654785376,26.065909489791554,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,9.0559788924,0.0099063707195639,2909.752735773889,0.3299999999790173,7926.687000000001,0.4004940735260115,8.115200514577431,-5.190000000305454,1.3610472442856338e-05
253,MOF-253(AlBTC)-150C,150,0.492175404,16.22727272727273,0.7394957983193278,14.187,5.355,1479.525,1.668175404,472.382,1.176,Al,BTC,ДМФА,1.0742,0.4911,130,130,28.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,375,207,0.0028645333333333,0.0023724637681159,1.2074081654785376,26.065909489791554,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,8.933079288420002,0.0095888883256385,3006.092919251014,0.3299999999796638,7922.856375000001,0.3639616432941177,8.673764227889647,-5.355000000285784,1.2784653618066902e-05
254,MOF#254(Fe),130,0.23278332,15.51515151515152,0.7734375,6.71,5.12,629.6,0.96278332,201.6,0.73,Fe,BDC,ДМФА,0.8087,0.4984,103,130,24.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000005,80.25999999999999,4,0,404,164,0.0020017326732673,0.0030390243902439,0.6586758635493579,29.67725976298101,55.845,0.8525,1.83,73.095,-0.2956000000000001,0.0,1.0,4.9294505984,0.0106575603557645,2704.661129909733,0.3299999999787303,3223.552,0.1800433490625,7.889238823826858,-5.120000000314203,1.3985177870484188e-05
255,MOF-255(Zn)^^,110,0.58074408,14.84848484848485,0.8081632653061224,16.74,4.9,1162.8,0.58074408,7.4,0.0,Zn,BTB,ДМФА,0.3562,0.3509,110,110,64.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.39,6,0,297,435,0.0011993265993265,0.0008066666666666,1.486766668462724,179.67433975386203,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,2.845645992,0.0143962848297089,2002.2588917268704,0.3299999999777755,5697.72,0.4693360319999999,7.219225807654587,-4.900000000343364,1.5269181456393764e-05
256,MOF-256(Zn)^^,110,0.09817836,25.84848484848484,0.4642438452520516,2.83,8.53,238.7,0.10817836,6.4,0.0099999999999999,Zn,BTB,ДМФА,0.3567,0.3495,110,110,64.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.39,6,0,297,435,0.0012010101010101,0.000803448275862,1.4948175785228823,179.4224833770045,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,0.9227614108,0.0118558860493847,2431.289314353088,0.3299999999872334,2036.111,0.0455786993669402,31.222990593356588,-8.53000000007939,5.038599670538406e-06
257,MOF#257(Cu)^^,110,0.30286116,34.36363636363636,0.3492063492063492,8.73,11.34,723.7,0.34286116,13.7,0.0399999999999999,Cu,BTC,ДМФА,4.0059,2.0059,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165533057851239,0.0096903381642512,1.7082277002430466,11.982326066056986,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.8880455544,0.0120630095343207,2389.5437685388783,0.3299999999903969,8206.758,0.10576104,97.00465870196012,-11.340000000025553,2.850898839214555e-06
258,MOF#258(Cu)^^,110,0.30216732,35.57575757575758,0.3373083475298126,8.71,11.74,723.5,0.34216732,15.2,0.0399999999999999,Cu,BTC,ДМФА,4.1588,2.0002,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0171851239669421,0.0096628019323671,1.7784822982757675,9.61815908203853,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.0170443368,0.0120387007601768,2394.368780864956,0.329999999990724,8493.89,0.101923559386712,113.99176009146856,-11.740000000021746,2.659939277532958e-06
259,MOF-259(Cu)^^,110,0.3080649600000001,35.21212121212121,0.3407917383820999,8.88,11.62,737.8,0.3380649600000001,11.5,0.0299999999999999,Cu,BTC,ДМФА,4.0039,2.0058,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.016545041322314,0.0096898550724637,1.7074599662353156,11.988311393394364,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.928314835200001,0.012035782054741,2394.9494210735625,0.3299999999906282,8573.235999999999,0.1049859932530121,108.60484477357907,-11.620000000022824,2.715161457989081e-06
260,MOF-260(Cu)^^,110,0.29696352,34.39393939393939,0.3488986784140969,8.56,11.35,710.3,0.3169635200000001,11.0,0.0200000000000001,Cu,BTC,ДМФА,4.0064,2.006,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165553719008264,0.0096908212560386,1.7083557476776847,11.980830667936091,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.597535952000001,0.0120512459523975,2391.876273584458,0.3299999999904053,8061.904999999999,0.1036101796651982,97.39678327920564,-11.350000000025451,2.845877441969371e-06
262,MOF#262(Cu)^^,110,0.3174318,34.75757575757576,0.3452484742807324,9.15,11.47,758.5,0.3474318000000001,13.1,0.0300000000000001,Cu,BTC,ДМФА,4.0021,2.0093,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165376033057851,0.0097067632850241,1.703719470277007,11.99370330276762,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.9850427460000017,0.0120632827949742,2389.4896403274984,0.3299999999905057,8699.995,0.1095928446381866,102.22776687716346,-11.47000000002425,2.7866413711680293e-06
263,MOF-263(Cu),110,0.29800428,33.78787878787879,0.3551569506726457,8.59,11.15,711.6,0.32800428,11.0,0.0299999999999999,Cu,BTC,ДМФА,4.0079,2.0047,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165615702479338,0.0096845410628019,1.7101036002049528,11.97634671224922,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.657247722,0.0120713884204439,2387.885159273937,0.3299999999902332,7934.34,0.1058382913721973,89.84712400629071,-11.15000000002759,2.948887343546809e-06
264,MOF-264(Cu)^^,110,0.31951332,33.48484848484848,0.3583710407239819,9.21,11.05,713.5,0.3395133200000001,4.8,0.0200000000000001,Cu,BTC,ДМФА,4.0034,2.0074,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165429752066115,0.0096975845410628,1.705885979202051,11.989808659641852,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.7516221860000014,0.0129081990189027,2233.0837342459345,0.3299999999901449,7884.175,0.1145043210135746,86.29466817313524,-11.050000000028724,3.0025023792968824e-06
265,MOF-265(Cu)^^,110,0.3191664,33.09090909090909,0.3626373626373627,9.2,10.92,758.5,0.3391664,9.3,0.0199999999999999,Cu,BTC,ДМФА,4.0074,2.0069,110,130,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165595041322314,0.0096951690821256,1.7080158462367934,11.977840991171872,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.703697088,0.0121292023730888,2376.503283627276,0.3299999999900275,8282.82,0.1157416615384615,81.88562745376643,-10.920000000030273,3.074416055898516e-06
266,MOF-266(Cu)^^,110,0.30737112,34.39393939393939,0.3488986784140969,8.86,11.35,734.8,0.31737112,4.9,0.01,Cu,BTC,ДМФА,4.0064,2.0035,110,130,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165553719008264,0.0096787439613526,1.7104874616422114,11.980830667936091,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.602162212,0.0120577027762492,2390.595439185713,0.3299999999904053,8339.98,0.1072413775506607,97.39678327920564,-11.350000000025451,2.845877441969371e-06
267,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0051,2.0006,110,130,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.01655,0.0096647342995169,1.7124110994356208,9.987266233056038,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
268,MOF#268(Cu)^^,110,0.29453508,34.09090909090909,0.352,8.49,11.25,705.1,0.31453508,12.3,0.02,Cu,BTC,ДМФА,1.9695,2.0101,110,110,48.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0081384297520661,0.0097106280193236,0.8380950127814627,24.371667923649824,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.5385196500000005,0.0120408452701573,2393.94233653274,0.32999999999032,7932.375,0.10367634816,93.5458222749718,-11.2500000000265,2.896695678167694e-06
269,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0016,2.0031,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165355371900826,0.0096768115942028,1.7087793143776095,9.996001596862255,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
270,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0044,2.007,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165471074380165,0.009695652173913,1.7066521606339933,9.989012084210117,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
271,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,3.9994,1.9994,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165264462809917,0.0096589371980676,1.711000313088039,10.001500222533004,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
272,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0008,2.0001,110,110,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165322314049586,0.0096623188405797,1.711000223313534,9.998000397421016,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
273,MOF-273,110,0.303173388,35.44545454545454,0.3385483457296743,8.739,11.697,723.329,0.3261733880000001,9.679,0.0230000000000001,Cu,BTC,ДМФА,4.0081,1.999,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165623966942148,0.0096570048309178,1.7150654130484937,9.97979092089025,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.815250119436001,0.0120816391987434,2385.859136205388,0.32999999999069,8460.779313,0.1026388489766606,112.03140078026756,-11.697000000022124,2.6795319292406057e-06
274,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0018,2.006,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165363636363636,0.0096908212560386,1.706394276921066,9.995502021591408,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
275,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.004,2.0002,110,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165454545454545,0.0096628019323671,1.7122831399192486,9.990009987514984,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
276,MOF-276,110,0.17554152,35.57575757575758,0.3373083475298126,5.06,11.74,420.1,0.2,8.76,0.03,Cu,BTC,ДМФА,0.8591,1.0275,110,120,24.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0035499999999999,0.004963768115942,0.7151823376712952,27.9362122826956,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.3480000000000003,0.0120447512496737,2393.166002019545,0.329999999990724,4931.974,0.0592116200340715,113.99176009146856,-11.740000000021746,2.659939277532958e-06
277,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0039,2.0075,120,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.016545041322314,0.0096980676328502,1.7060140476085186,9.990259494495303,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
278,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0034,2.0041,120,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165429752066115,0.0096816425120772,1.7086949324229048,9.991507216368207,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
279,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0039,2.0013,120,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.016545041322314,0.0096681159420289,1.7112992552241355,9.990259494495303,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.0120562534134188,2390.882828620438,0.3299999999902593,8188.232,0.1085034191055456,90.94110879611992,-11.180000000027258,2.9330827055732856e-06
281,MOF-281,120,0.33165552,34.33333333333333,0.3495145631067962,9.56,11.33,789.2,0.34165552,4.4,0.01,Cu,BTC,ДМФА,4.0055,2.0083,120,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165516528925619,0.0097019323671497,1.7060159316909984,9.986268877796464,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.8709570416,0.0121135326913176,2379.5774531972893,0.3299999999903884,8941.636,0.1159184341747572,96.61411283890732,-11.330000000025658,2.8559335381708435e-06
282,MOF-282,110,0.3080649600000001,33.81818181818182,0.3548387096774193,8.88,11.16,733.5,0.3280649600000001,12.1,0.02,Cu,BTC,ДМФА,4.006,2.007,120,120,40.0,1,6,1,0,9,6,0,207.117,-3.2229,120.39,6,0,242,207,0.0165537190082644,0.009695652173913,1.707334071396408,9.985022463808033,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.661204953600001,0.0121063394682861,2380.9913260469752,0.3299999999902419,8185.86,0.1093133729032258,90.21031548584564,-11.16000000002748,2.943604966920536e-06
