№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
389,MOF-389(Cu)^^,120,0.320901,36.57575757575758,0.328086164043082,9.25,12.07,770.0,0.350901,7.0,0.03,Cu,BTC,ДМФА,20.0025,10.0018,120,110,160.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.08265495867768595,0.04831787439613526,1.7106496922730416,7.999000124584477,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.23537507,0.012012987012971411,2399.4939174402884,0.3299999999909777,9293.9,0.10528317812758906,130.22374331012415,-12.070000000019034,2.5164793795932397e-06
393,MOF-393(Zr)^^,160,0.53703216,21.42424242424243,0.56011315417256,15.48,7.07,1268.0,0.57703216,9.0,0.04,Zr,BDC,ДМФА,1.5991,1.0291,110,110,96.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.0068630901287553645,0.006274999999999999,1.0937193681332267,60.033768957517495,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,4.0796173712,0.012208201892734851,2361.1248861499753,0.32999999998459684,8964.76,0.3007987770297029,17.32524289643093,-7.070000000143076,7.334475947097228e-06
394,MOF-394(CuBTC)^^,200,0.57866256,46.54545454545454,0.2578125000000001,16.68,15.36,1438.0,0.63866256,16.0,0.0599999999999999,Cu,BTC,ДМФА,8.0012,4.0008,110,110,64.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.03306280991735538,0.019327536231884056,1.7106581930579678,7.998800178973303,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,9.8098569216,0.011599443671758275,2485.0406729527467,0.3299999999929102,22087.68,0.14918644125000008,491.02692826795646,-15.360000000005048,1.5539086522764257e-06
398,MOF-398,250,0.407492232,36.1060606060606,0.3323541754091482,11.746,11.915,964.006,0.421492232,0.057,0.014,Cu,BTC,ДМФА,3.6317,2.1004,110,110,20.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.015007024793388429,0.010146859903381643,1.478982015845614,5.507062806534939,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.02207994428,0.012184571465310191,2365.7039863137707,0.3299999999908603,11486.131489999998,0.13543174475199332,122.33024314583685,-11.915000000020262,2.5823780578094865e-06
399,MOF-399,150,0.387613716,36.23636363636363,0.3311590566984446,11.173,11.958,914.288,0.401613716,0.061,0.014,Cu,BTC,ДМФА,3.6308,2.1009,110,110,24.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.015003305785123966,0.01014927536231884,1.4782635972774032,6.6101134717940635,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.802496815928,0.012220438198891136,2358.7606937037267,0.32999999999089324,10933.055904,0.12836179255393879,124.47081471347063,-11.958000000019917,2.5638394046897225e-06
402,MOF-402,150,0.485237004,35.83636363636364,0.334855403348554,13.987,11.826,1133.19,0.485237004,0.05,0.0,Cu,BTC,ДМФА/Этанол,4.0009,2.0005,110,130,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532644628099172,0.00966425120772947,1.710700866734041,7.998200402909796,63.546,0.82,1.9,59.582,-0.14850000000000005,0.5,1.0,5.738412809304001,0.012343031618693826,2335.333019376789,0.32999999999079144,13401.104940000001,0.16248423269406392,118.01598783660539,-11.826000000021004,2.6213931904956694e-06
407,MOF-407,120,0.3503892,34.51515151515152,0.3476733977172959,10.1,11.39,826.0,0.3503892,1.98,0.0,Cu,BTC,ДМСО,4.0008,2.0003,120,120,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532231404958676,0.00966328502415459,1.7108291489700604,7.998400317936812,63.546,0.82,1.9,78.13600000000001,-0.005299999999999971,0.0,1.0,3.9909329880000004,0.012227602905554203,2357.378588274471,0.32999999999043894,9408.140000000001,0.12182100368744514,98.98119675128136,-11.390000000025045,2.825923936852171e-06
409,MOF-409,120,0.32402328,34.18181818181818,0.351063829787234,9.34,11.28,763.0,0.33402328,4.0,0.0099999999999999,Cu,BTC,ДМСО,4.0008,2.0006,120,120,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532231404958676,0.009664734299516907,1.7105726015884823,7.998400317936812,63.546,0.82,1.9,78.13600000000001,-0.005299999999999971,0.0,1.0,3.7677825983999997,0.01224115334205473,2354.769069818782,0.3299999999903458,8606.64,0.11375285361702127,94.68484267047964,-11.280000000026178,2.8813082117356e-06
410,MOF-410,120,0.16235856,37.48484848484848,0.3201293451899758,4.68,12.37,385.0,0.16635856,0.5,0.0039999999999999,Cu,BTC,ДМФА/Этанол/Вода,4.0003,2.0009,120,120,30.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.0165301652892562,0.009666183574879228,1.7101023843694534,7.499437540309617,63.546,0.82,1.9,45.726333333333336,-0.37390000000000007,0.3333333333333333,0.6666666666666666,2.0578553871999996,0.012155844155812582,2371.2947295708045,0.3299999999911965,4762.45,0.05197573949878741,146.9774897278252,-12.370000000016864,2.395899059307205e-06
414,MOF-414,300,0.09071958,30.06666666666667,0.3991130820399113,2.615,9.922,214.315,0.09971958,0.013,0.0089999999999999,Cu,BTC,ДМФА,4.0009,2.0005,120,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532644628099172,0.00966425120772947,1.710700866734041,7.998200402909796,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,0.98941767276,0.012201665772287514,2362.389658744125,0.32999999998902435,2126.43343,0.03620737117516629,54.74644420739235,-9.922000000045278,3.723998272679795e-06
415,MOF-415,300,0.208013232,30.4,0.3947368421052632,5.996,10.032,495.797,0.229013232,0.019,0.021,Cu,BTC,ДМФА,4.0001,2.0009,120,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016529338842975205,0.009666183574879228,1.7100168856626379,7.999800002999975,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.297460743424,0.01209365930005205,2383.4877851256706,0.32999999998914475,4973.835504000001,0.08211048631578949,57.23058108026421,-10.032000000043313,3.64277937760342e-06
416,MOF-416,300,0.399859992,37.66666666666666,0.3185840707964602,11.526,12.43,941.586,0.405859992,0.04,0.006,Cu,BTC,ДМФА,4.0004,2.0007,120,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016530578512396695,0.009665217391304349,1.7103160883844082,7.999200077992401,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.04483970056,0.012241048613708954,2354.7892174349136,0.329999999991239,11703.91398,0.127389024,150.57849625982072,-12.430000000016461,2.3728247244463117e-06
417,MOF-417,110,0.379426404,35.13030303030303,0.3415854394893471,10.937,11.593,900.0,0.390426404,0.04,0.011,Cu,BTC,ДМФА,4.003,2.0004,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016541322314049586,0.009663768115942028,1.7116843454757074,7.994004494630525,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.526213301572,0.01215222222220872,2372.0014952570314,0.3299999999906064,10433.7,0.12960653496420257,107.4283092429412,-11.593000000023071,2.727823362208521e-06
418,MOF-418,110,0.342652884,37.66363636363636,0.3186097031136857,9.877,12.429,810.0,0.3496528840000001,0.04,0.0070000000000001,Cu,BTC,ДМФА,4.0008,2.0007,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532231404958676,0.009665217391304349,1.7104871028917956,7.998400317936812,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.345835695236001,0.012193827160478773,2363.9083032964977,0.3299999999912383,10067.49,0.10917253364228818,150.5177624501962,-12.429000000016469,2.3732065605038576e-06
419,MOF-419,110,0.345913932,41.43333333333333,0.2896218825422365,9.971,13.673,840.0,0.361913932,0.1,0.016,Cu,BTC,ДМФА,4.0002,2.0008,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016529752066115705,0.009665700483091786,1.710145103801437,7.999600017999199,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.948449192236,0.011870238095223964,2428.349713221872,0.32999999999203544,11485.32,0.10018424418342717,248.62182574591438,-13.673000000009969,1.9610121689639227e-06
420,MOF-420,110,0.33581856,38.75757575757575,0.3096168881939015,9.68,12.79,813.0,0.35581856,12.0,0.02,Cu,BTC,ДМФА,4.0004,2.0009,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016530578512396695,0.009666183574879228,1.7101451337228613,7.999200077992401,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.5509193824,0.011906519065176006,2420.9501630256823,0.3299999999914856,10398.269999999999,0.103975097544957,174.1148193065808,-12.790000000014235,2.2411288552378047e-06
421,MOF-421,110,0.23625252,44.6969696969697,0.2684745762711864,6.81,14.75,547.0,0.26625252,18.0,0.03,Cu,BTC,ДМФА,4.0007,2.0003,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016531818181818182,0.00966328502415459,1.7107863867937716,7.998600242957832,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.9272246699999998,0.012449725776942505,2315.319208805395,0.3299999999926169,8068.25,0.0634277952,383.9122650230394,-14.750000000006457,1.6850930043923666e-06
422,MOF-422,110,0.27267912,61.15151515151515,0.1962338949454906,7.86,20.18,688.0,0.32267912,14.0,0.0499999999999999,Cu,BTC,ДМФА,4.0008,2.0002,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532231404958676,0.00966280193236715,1.710914681865367,7.998400317936812,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.5116646415999995,0.011424418604634558,2523.1121380943573,0.3299999999946036,13883.84,0.05350888578790882,3432.25670799248,-20.180000000000724,9.002551043780592e-07
424,MOF-424,130,0.43607844,15.06060606060606,0.7967806841046279,12.57,4.97,1000.0,0.52607844,940.0,0.09,Al,BTC,ДМФА,3.2108,1.4797,130,130,84.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.008562133333333333,0.007148309178743962,1.1977842481980538,26.16170424001442,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.6146098468,0.01256999999998743,2293.1654169989106,0.3299999999780885,4970.0,0.34745887774647893,7.425997145908546,-4.970000000333803,1.4842092667393347e-05
425,MOF-425,160,0.52835916,12.64545454545454,0.9489575844716032,15.23,4.173,1132.235,0.5653591600000001,1142.406,0.037,Al,BTC,ДМФА,4.282,1.9734,130,130,112.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.011418666666666667,0.009533333333333333,1.1977621121228557,26.156001862177487,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.3592437746800003,0.013451271158360721,2142.9267883934726,0.32999999997390383,4724.816655,0.5013904322070454,5.3841685833511335,-4.17300000046039,2.1052862152360223e-05
425,mof-425,130,0.52835916,12.63636363636363,0.9496402877697844,15.23,4.17,1130.0,0.5683591600000001,1140.0,0.04,Al,BTC,ДМФА,4.282,1.9734,130,130,112.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.011418666666666667,0.009533333333333333,1.1977621121228557,26.156001862177487,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.3700576972000005,0.013477876106182764,2138.6967112698553,0.32999999997388507,4712.1,0.5017511447482016,5.377656314917736,-4.170000000460948,2.108316493671181e-05
426,MOF-426,150,0.300536796,32.74242424242424,0.3664969921332716,8.663,10.805,710.0,0.306536796,0.04,0.006,Cu,BTC,ДМФА,16.0016,8.0021,110,110,128.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.06612231404958678,0.03865748792270532,1.7104658344931998,7.999200079492101,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.31213008078,0.01220140845068704,2362.439498548326,0.32999999998992136,7671.55,0.11014583175937065,78.17347751412382,-10.805000000031711,3.1402076974586598e-06
426,MOF-426Cu-BTC,130,0.29800428,33.48484848484848,0.3583710407239819,8.59,11.05,710.0,0.30800428,0.04,0.01,Cu,BTC,ДМФА,16.0016,8.0021,110,110,128.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.06612231404958678,0.03865748792270532,1.7104658344931998,7.999200079492101,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.4034472940000002,0.012098591549278734,2382.5161088877107,0.3299999999901449,7845.500000000001,0.1067961039638009,86.29466817313524,-11.050000000028724,3.0025023792968824e-06
427,MOF-427,110,0.31170762,33.77272727272727,0.3553162853297443,8.985,11.145,730.0,0.31570762,0.04,0.004,Cu,BTC,ДМФА,12.0005,6.0005,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.04958884297520661,0.028987922705314008,1.7106724675874625,7.9996666798883656,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.5185614249,0.01230821917806533,2341.9382485999595,0.32999999999022883,8135.849999999999,0.11075479364737552,89.66607697051451,-11.145000000027645,2.9515338655976647e-06
427,MOF-427Cu-BTC,130,0.31170762,35.76969696969697,0.3354794984750932,8.985,11.804,734.285,0.31470762,0.112,0.003,Cu,BTC,ДМФА,12.0005,6.0005,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.04958884297520661,0.028987922705314008,1.7106724675874625,7.9996666798883656,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.71480874648,0.012236393226046785,2355.685105305782,0.32999999999077434,8667.50014,0.10457151602846493,116.97320735301533,-11.80400000002119,2.631173670459866e-06
428,MOF-428,110,0.39479496,38.82727272727273,0.3090611098103488,11.38,12.813,940.0,0.40579496,0.05,0.011,Cu,BTC,ДМФА,12.0014,6.0013,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.049592561983471076,0.028991787439613524,1.7105727053288393,7.999066774876342,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.19945082248,0.012106382978710526,2380.982770446252,0.32999999999150087,12044.220000000001,0.12201576848513225,175.73788134973057,-12.813000000014107,2.2330901914072513e-06
428,MOF-428Cu-BTC,130,0.39479496,38.81818181818182,0.3091334894613583,11.38,12.81,940.0,0.40479496,0.05,0.01,Cu,BTC,ДМФА,12.0014,6.0013,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.049592561983471076,0.028991787439613524,1.7105727053288393,7.999066774876342,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.1854234376,0.012106382978710526,2380.982770446252,0.32999999999149887,12041.4,0.12204434360655737,175.52532257866886,-12.81000000001412,2.234136257766679e-06
429,MOF-429,180,0.51500274,35.43939393939394,0.3386062419837538,14.845,11.695,1224.496,0.52900274,0.05,0.014,Cu,BTC,ДМФА,12.0006,6.0004,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.04958925619834711,0.02898743961352657,1.710715232141157,7.9996000193324,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.1866870443,0.012123355241656874,2377.649481286936,0.3299999999906884,14320.480720000001,0.17438314240273622,111.94104629053477,-11.695000000022144,2.6804484785512436e-06
429,MOF-429Cu-BTC,160,0.3954888,34.66666666666666,0.3461538461538462,11.4,11.44,930.0,0.4054888,0.06,0.01,Cu,BTC,ДМФА,12.0006,6.0004,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.04958925619834711,0.02898743961352657,1.710715232141157,7.9996000193324,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.638791872,0.012258064516115852,2351.520441662266,0.32999999999048085,10639.199999999999,0.13689996923076925,100.99800815151868,-11.440000000024542,2.801275786469539e-06
430,MOF-430,130,0.44336376,37.26363636363637,0.3220297633569163,12.78,12.297,1060.0,0.45836376,0.015,0.015,Cu,BTC,ДМФА,12.0015,6.0015,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.04959297520661157,0.028992753623188407,1.710529953126534,7.9990001243178765,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,5.63649915672,0.01205660377357353,2390.8133529208308,0.32999999999114416,13034.820000000002,0.14277632671383264,142.7121889047376,-12.29700000001737,2.4244295581309296e-06
437,MOF-437,130,0.296651292,18.81818181818182,0.6376811594202899,8.551,6.21,728.081,0.371651292,0.146,0.075,Al,BTB,ДМФА,0.4007,0.1906,150,150,30.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.38999999999999,6,0,375,435,0.0010685333333333334,0.00043816091954022987,2.43867229369125,74.86897909940359,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.3079545233200003,0.01174457237585963,2454.332804812686,0.3299999999824637,4521.3830100000005,0.18916893982608698,12.246316152467843,-6.210000000202413,9.50658894588609e-06
439,MOF-439,150,0.554343468,25.78181818181818,0.4654442877291961,15.979,8.508,1220.0,0.572343468,0.137,0.018,Al,BDC,ДМФА,1.2509,0.5001,150,110,30.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,375,164,0.003335733333333333,0.003049390243902439,1.093901394254825,23.98273241347611,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,4.869498225744,0.01309754098359582,2200.8016116809345,0.32999999998720025,10379.759999999998,0.25801600062059243,30.947106572666573,-8.508000000080099,5.064690998644127e-06
440,MOF-440-443,160,0.476564004,39.89393939393939,0.3007975693125712,13.737,13.165,1130.0,0.505564004,17.527,0.029,Cu,BTC,ДМФА,12.0013,6.0017,110,110,96.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.04959214876033058,0.028993719806763282,1.7104444472943383,7.999133426545529,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.65575011266,0.012156637168130835,2371.1400528455774,0.3299999999917281,14876.449999999999,0.14334929402506644,202.55200650010406,-13.165000000012238,2.1152718477237803e-06
446,MOF-446,160,0.527457168,15.91515151515151,0.753998476770754,15.204,5.252,1200.0,0.527457168,2.09,0.0,Zr,BDC,ДМФА,2.146,1.3871,130,130,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.009210300429184548,0.008457926829268292,1.0889547197734064,59.64585272150706,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,2.7702050463359997,0.012669999999989441,2275.066243340794,0.3299999999792651,6302.4,0.3977019012338157,8.320736892279674,-5.252000000297908,1.3291025199989976e-05
446,MOF-446-180,180,0.522530904,16.32424242424242,0.7351030258028589,15.062,5.387,1200.0,0.772530904,0.01,0.25,Zr,BDC,ДМФА,2.146,1.3871,130,130,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.009210300429184548,0.008457926829268292,1.0889547197734064,59.64585272150706,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,4.161623979848,0.012551666666656207,2296.514882693876,0.3299999999797847,6464.4,0.3841140486059032,8.786462954178651,-5.387000000282118,1.2633217265376159e-05
449,MOF-449Al-BDC,150,0.5689487999999999,26.87878787878788,0.4464487034949268,16.4,8.87,1330.0,0.6289487999999999,0.16,0.0599999999999999,Zr,BDC,ДМФА,2.1459,1.3832,130,130,128.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.009209871244635194,0.008434146341463415,1.0919741939245258,59.64863224770556,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.578775855999998,0.012330827067659901,2337.6444377110133,0.3299999999877226,11797.099999999999,0.2540064541149944,35.813208863424855,-8.870000000069213,4.659729180586439e-06
456,MOF-456,160,0.473441724,13.56363636363636,0.8847184986595175,13.647,4.476,1060.976,0.485441724,914.366,0.012,Al,BTC,ДМФА,5.3656,2.4631,130,130,140.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.014308266666666666,0.01189903381642512,1.2024728801462037,26.09214253278438,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.172837156624,0.012862684924057788,2240.985413780334,0.3299999999756703,4748.928576,0.4188626512600536,6.08421996237805,-4.476000000407418,1.829901699781418e-05
460,MOF-460,160,0.5654796000000001,11.09090909090909,1.081967213114754,16.3,3.66,1250.0,0.7954796000000001,1450.0,0.23,Al,BTC,ДМФА,5.365399999999999,2.4679,140,140,140.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.014307733333333331,0.011922222222222223,1.2000893681192513,26.093115140326333,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,2.9114553360000004,0.013039999999989569,2210.512983650492,0.3299999999702459,4575.0,0.6118303868852459,4.377638922257363,-3.6600000005662454,2.736816915763113e-05
463,MOF-463(Al-BTTC),160,0.5012994,12.6969696969697,0.9451073985680192,14.45,4.19,1120.0,0.8312994,1380.0,0.3300000000000001,Al,BTC,ДМФА,5.3635,2.4648,140,140,140.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.014302666666666667,0.011907246376811594,1.2011732194730378,26.102358529672347,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,3.4831444860000005,0.012901785714274194,2234.193772754977,0.3299999999740095,4692.8,0.4737817718377088,5.421220681572823,-4.1900000004572435,2.088237403341226e-05
467,MOF-467,160,0.364161924,13.93333333333333,0.861244019138756,10.497,4.598,824.389,0.411161924,378.785,0.0469999999999999,Al,BTC,ДМФА,5.3269,2.4651,140,110,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.014205066666666667,0.011908695652173914,1.1928313468353864,5.256340459693941,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,1.890522526552,0.01273306654987787,2263.797897048133,0.32999999997631585,3790.540622,0.31363227904306223,6.391158251548946,-4.598000000387851,1.7340834061975827e-05
475,MOF-475(Zr-BDC),150,0.49574868,20.81818181818182,0.5764192139737991,14.29,6.87,1200.0,0.91574868,1.0,0.42,Zr,BDC,ДМФА,0.2576,0.1665,130,130,16.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.001105579399141631,0.0010152439024390244,1.0889780352362144,62.11180100111878,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,6.2911934316,0.011908333333323409,2420.581326771094,0.3299999999841484,8244.0,0.28575906445414845,15.982286011360262,-6.870000000155098,7.767735736204223e-06
475,MOF-475Zr-BDC,130,0.468342,20.48484848484848,0.5857988165680473,13.5,6.76,1130.0,0.761342,0.634,0.293,Zr,BDC,ДМФА,0.2576,0.1665,130,130,16.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.001105579399141631,0.0010152439024390244,1.0889780352362144,62.11180100111878,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.146671919999999,0.011946902654856685,2412.7667336844297,0.32999999998389057,7638.8,0.27435418934911243,15.288562738868533,-6.760000000162135,8.022588642905873e-06
498,MOF-498La-BTC,290,0.29765736,45.39393939393939,0.2643524699599466,8.58,14.98,720.0,0.31665736,0.046,0.019,La,BTC,ДМФА,0.4708,0.1058,150,110,20.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,433,207,0.00108729792147806,0.0005111111111111112,2.127317858139525,42.480883512147656,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.7435272528,0.011916666666650116,2418.8886093094134,0.3299999999927304,10785.6,0.078686458317757,421.23891524842196,-14.980000000005885,1.6337450680485195e-06
500,MOF-500(LaBTC),250,0.32749248,38.81818181818182,0.3091334894613583,9.44,12.81,790.0,0.34049248,0.042,0.013,La,BTC,ДМФА,0.2403,0.105,150,110,20.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,433,207,0.0005549653579676675,0.0005072463768115942,1.094072405964944,83.22929636608698,138.90547,1.172,1.1,73.095,-0.2956000000000001,0.0,1.0,4.3617086688,0.011949367088592469,2412.2691232108014,0.32999999999149887,10119.9,0.10123889311475409,175.52532257866886,-12.81000000001412,2.234136257766679e-06
503,MOF-503Y-BTC,290,0.3427569600000001,33.72727272727273,0.3557951482479784,9.88,11.13,820.0,0.3617569600000001,0.052,0.019,Y,BTC,ДМФА/Вода,0.4233,0.108,110,110,20.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,383,207,0.0011052219321148824,0.0005217391304347826,2.1183379764057366,47.247814676948224,88.90585,1.04,1.22,45.555,-0.56015,0.0,0.5,4.026354964800002,0.012048780487790185,2392.365708949087,0.3299999999902157,9126.6,0.12195126339622644,89.12512184422798,-11.130000000027815,2.9594948434138898e-06
508,MOF-508(CuBTC)-130C,130,0.313927908,34.08787878787879,0.3520312916703707,9.049,11.249,750.071,0.328927908,4.428,0.015,Cu,BTC,ДМФА,4.0006,2.0005,110,110,32.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01653140495867769,0.00966425120772947,1.7105725930306197,7.998800177973603,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.700110037092,0.01206419125654496,2389.309706133837,0.32999999999031915,8437.548679000001,0.1105124469446173,93.50809182671831,-11.249000000026511,2.8972107149588113e-06
